entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Black Love In Media,Left-Leaning,21,171173,11882,43,3981,1164994,1164994,[TikTok](https://www.tiktok.com/@blackloveinmedia)
Yeganeh Mafaher,Left-Leaning,-8,169948,-40122,19,8945,1021889,1021889,[TikTok](https://www.tiktok.com/@littleyeg)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,-189,169063,-1270549,27,6262,972562,972562,[TikTok](https://www.tiktok.com/@travelingnurse)
"Joe ""Pags"" Pagliarulo",Right-Leaning,-58,168792,-154090,27,6252,1258590,1258590,[TikTok](https://www.tiktok.com/@joepags)
BreakThrough News,Left-Leaning,-9,167724,-38588,95,1766,1589903,1589903,[TikTok](https://www.tiktok.com/@btnewsroom)
Kaitlyn Hennessy,Left-Leaning,97,167438,85190,126,1329,1700717,1700717,[TikTok](https://www.tiktok.com/@kaitlynhennessy)
Chris Glover - Generic Art Dad,Left-Leaning,16,167293,10113,6,27882,873037,873037,[TikTok](https://tiktok.com/@genericartdad)
Tawni (vintagetawni1),Left-Leaning,209,167260,138108,4,41815,932862,932862,[TikTok](https://www.tiktok.com/@vintagetawni1)
Angel Barragan,Left-Leaning,129,165690,106724,59,2808,1061834,1061834,[TikTok](https://tiktok.com/@senor_barragan)
WVUE FOX 8 New Orleans,Neutral,-114,165641,-397329,40,4141,3545667,3545667,[TikTok](https://www.tiktok.com/@fox8nola)
Drinkable Bryan,Left-Leaning,262,165623,148548,8,20703,1187648,1187648,[TikTok](https://www.tiktok.com/@drinkablebryan)
Senate Strategic Communications Committee (SSCC),Left-Leaning,-61,164253,-138499,14,11732,2869016,2869016,[TikTok](https://www.tiktok.com/@senateinsession)
Adam Schiff,Left-Leaning,78,162910,71180,43,3789,2188207,2188207,"[TikTok](https://www.tiktok.com/@senadamschiff), [TikTok](https://www.tiktok.com/@adamschiff)"
Dr. Tommy Martin,Neutral,-12,160272,-30225,115,1394,2756932,2756932,[TikTok](https://www.tiktok.com/@dr.tommymartin)
ACLU,Left-Leaning,16,158496,12566,60,2642,1146049,1146049,[TikTok](https://www.tiktok.com/@aclu)
Commonsense Revolution,Left-Leaning,390,158266,154286,9,17585,799894,799894,[TikTok](https://www.tiktok.com/@commonsenserevolution)
Ro Khanna,Left-Leaning,-225,156276,-1967403,24,6512,1055594,1055594,"[TikTok](https://www.tiktok.com/@reprokhanna), [TikTok](https://tiktok.com/@rokhannausa)"
Bobby Pulido,Left-Leaning,93,155964,83084,13,11997,972128,972128,[TikTok](https://www.tiktok.com/@BobbyPulidoforTexas)
Econ with Sarah,Left-Leaning,47,153773,39516,20,7689,1270591,1270591,[TikTok](https://www.tiktok.com/@econwithsarah)
Black Girls Who Brunch - Erika Harrison,Left-Leaning,66,152030,54853,60,2534,1832591,1832591,[TikTok](https://www.tiktok.com/@blackgirlswhobrunch)
Ian Lightfoot,Left-Leaning,-22,150280,-51565,36,4174,827373,827373,[TikTok](https://www.tiktok.com/@ianllightfoot)
Gina Hinojosa,Left-Leaning,-39,149110,-80513,16,9319,943179,943179,[TikTok](https://www.tiktok.com/@ginafortexas)
Hangovergang,Right-Leaning,-106,148361,-287888,13,11412,1213307,1213307,[TikTok](https://www.tiktok.com/@hangovergang)
Rob Smith,Right-Leaning,31,146011,26360,51,2863,933170,933170,[TikTok](https://www.tiktok.com/@cantcancelrobsmith)
The Lincoln Project,Left-Leaning,127,145489,91448,20,7274,1161824,1161824,[TikTok](https://www.tiktok.com/@thelincolnproject)
The Baltimore Sun,Neutral,314,143397,134723,170,844,2086310,2086310,[TikTok](https://www.tiktok.com/@baltimoresun)
Yahoo News,Neutral,-88,142609,-199341,34,4194,5944125,5944125,[TikTok](https://www.tiktok.com/@yahoonews)
Jeffery Mead,Right-Leaning,-145,138229,-504610,14,9873,908619,908619,[TikTok](https://tiktok.com/@the_jefferymead)
R. M. S. Thornton,Neutral,613,137381,137375,124,1108,1257132,1257132,[TikTok](https://www.tiktok.com/@rmsthornton)
Head in the Office,Left-Leaning,-81,136953,-169817,26,5267,801641,801641,[TikTok](https://www.tiktok.com/@headintheoffice)
Builder's Movement,Neutral,-84,136941,-177756,47,2914,1793182,1793182,[TikTok](https://www.tiktok.com/@buildersmvt)
Mrs. Frazzled,Left-Leaning,134,136660,86895,66,2071,1060887,1060887,[TikTok](https://www.tiktok.com/@mrs.frazzled)
Nancy Mace,Right-Leaning,137,136475,88345,51,2676,2030069,2030069,[TikTok](https://www.tiktok.com/@basedmace)
Mother Jones,Left-Leaning,107,135871,77789,21,6470,2269867,2269867,[TikTok](https://www.tiktok.com/@motherjonesmag)
Adam Kinzinger,Left-Leaning,52,133999,38957,46,2913,995292,995292,[TikTok](https://www.tiktok.com/@theadam_kinzinger)
Gen-Z for Change,Left-Leaning,62,133732,47971,21,6368,650638,650638,[TikTok](https://tiktok.com/@genzforchange)
Taterbanditnews,Right-Leaning,-82,131392,-158470,12,10949,511902,511902,[TikTok](https://www.tiktok.com/@sassholehitman)
The Rubin Report,Right-Leaning,-72,129971,-130912,36,3610,2414034,2414034,[TikTok](https://www.tiktok.com/@officialrubinreport)
Josh Helfgott,Left-Leaning,-28,128910,-52635,5,25782,754418,754418,[TikTok](https://tiktok.com/@joshhelfgott)
Markwayne Mullin,Right-Leaning,-39,127838,-64020,6,21306,1210404,1210404,[TikTok](https://www.tiktok.com/@senmullin)
Hail the King,Right-Leaning,-11,125465,-24331,31,4047,707689,707689,[TikTok](https://www.tiktok.com/@hailtheking23)
Just Wayne,Left-Leaning,-54,123752,-101304,24,5156,584986,584986,[TikTok](https://www.tiktok.com/@justwaynecreative)
revolutionwashington,Left-Leaning,,123528,,2,61764,914145,914145,[TikTok](https://www.tiktok.com/@revolutionwashington)
Texas Paul,Left-Leaning,5,120982,-8510,39,3102,623879,623879,[TikTok](https://www.tiktok.com/@paultx890)
Luke Beasley,Left-Leaning,134,120673,78002,15,8045,1279445,1279445,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
Craig Long,Right-Leaning,135,120364,77899,50,2407,1108981,1108981,[TikTok](https://tiktok.com/@craiglong45)
Austin (millennial_elder),Left-Leaning,-89,118928,-153083,49,2427,1044515,1044515,[TikTok](https://www.tiktok.com/@millennial.elder)
Kristofer Goldsmith,Left-Leaning,73,117883,46867,22,5358,1028763,1028763,[TikTok](https://www.tiktok.com/@krisgoldsmith85)
Pete Buttigieg,Left-Leaning,-64,117383,-111312,4,29346,835374,835374,[TikTok](https://www.tiktok.com/@petebuttigieg)
Emily Austin,Right-Leaning,-168,116482,-533826,24,4853,3606036,3606036,[TikTok](https://www.tiktok.com/@emilyraustin)
Pulse of Today,Left-Leaning,237,115903,101190,22,5268,952389,952389,[TikTok](https://www.tiktok.com/@the_daily_pulse)
Robert Reich,Left-Leaning,58,115282,39276,21,5490,963306,963306,[TikTok](https://tiktok.com/@rbreich)
ClerPatriot,Right-Leaning,-143,114604,-367776,55,2084,623780,623780,[TikTok](https://www.tiktok.com/@clerpatriot)
Jon Ossoff,Left-Leaning,-167,113985,-503833,22,5181,1292698,1292698,[TikTok](https://tiktok.com/@jon)
Hope Walz,Left-Leaning,88,110558,54678,25,4422,573207,573207,[TikTok](https://www.tiktok.com/@hopewalz)
Eliza Orlins,Left-Leaning,-103,109961,-186991,19,5787,634488,634488,[TikTok](https://tiktok.com/@elizaorlins)
Rachel Gilmore,Left-Leaning,121,108908,65609,18,6050,713100,713100,[TikTok](https://www.tiktok.com/@rachel_gilmore)
AB Burns-Tucker,Left-Leaning,497,107587,107151,24,4483,457599,457599,[TikTok](https://www.tiktok.com/@iamlegallyhype)
Anna Connelly,Left-Leaning,262,107348,96961,10,10735,524851,524851,[TikTok](https://www.tiktok.com/@annaconnellyiscool)
Nigel Farage,Right-Leaning,53,106776,34499,18,5932,1148646,1148646,[TikTok](https://www.tiktok.com/@nigel_farage)
Tim Walz,Left-Leaning,71,106463,43819,7,15209,790406,790406,[TikTok](https://www.tiktok.com/@timwalz)
Brett Cooper,Right-Leaning,314,101105,95643,9,11234,1187831,1187831,[TikTok](https://tiktok.com/@brettcooper_)
Benny Johnson,Right-Leaning,-149,100578,-351952,17,5916,1178051,1178051,"[TikTok](https://www.tiktok.com/@bennyjohnson), [TikTok](https://tiktok.com/@realbennyjohnson)"
Chad Prather,Right-Leaning,-2,100331,-16033,44,2280,656396,656396,[TikTok](https://www.tiktok.com/@chadprather)
Loren Piretra,Left-Leaning,-9,99925,-19276,96,1041,1124104,1124104,[TikTok](https://www.tiktok.com/@iamlorenp)
Kamehalani Manco,Left-Leaning,4,99380,-10461,56,1775,991386,991386,[TikTok](https://www.tiktok.com/@kamehalani)
Graham Allen,Right-Leaning,-131,99310,-262569,14,7094,1311034,1311034,[TikTok](https://www.tiktok.com/@thegrahamallen)
Eloise (cheeringforchange),Left-Leaning,184,99119,77644,6,16520,294889,294889,[TikTok](https://www.tiktok.com/@cheeringforchange)
Abdul El-Sayed,Left-Leaning,-42,97439,-54107,62,1572,640854,640854,[TikTok](https://www.tiktok.com/@abdulelsayed)
Auntie Liza Peterson,Neutral,249,95931,85212,117,820,740338,740338,[TikTok](https://www.tiktok.com/@lizapeterson410)
Ben Shapiro,Right-Leaning,-34,94936,-41677,30,3165,1625034,1625034,[TikTok](https://www.tiktok.com/@real.benshapiro)
The Minnesota Star Tribune,Neutral,-14,94802,-24202,45,2107,1107721,1107721,[TikTok](https://www.tiktok.com/@startribune)
Big Bro Uncensored,Left-Leaning,213,94542,79672,42,2251,1097277,1097277,[TikTok](https://www.tiktok.com/@bigbrouncensored)
The Young Turks,Left-Leaning,83,92941,40791,8,11618,1005382,1005382,[TikTok](https://www.tiktok.com/@theyoungturks)
Austin Archer,Left-Leaning,-114,92911,-176633,10,9291,444050,444050,[TikTok](https://www.tiktok.com/@yourpal_austin)
Meghan Elinor,Right-Leaning,-146,91528,-303945,49,1868,521398,521398,[TikTok](https://www.tiktok.com/@meghanelinor)
