entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Kenny Walden - 2rawtooreal,Left-Leaning,12,333180,7158,23,14486,942258,942258,[TikTok](https://www.tiktok.com/@2rawtooreal2)
Joe Hubbard,Left-Leaning,-5,333001,-48061,23,14478,2132020,2132020,[TikTok](https://www.tiktok.com/@joe_hubbard)
Chris Glover - Generic Art Dad,Left-Leaning,14,329437,12122,8,41180,1664317,1664317,[TikTok](https://tiktok.com/@genericartdad)
Pat Loller,Left-Leaning,134,329420,222549,9,36602,1333400,1333400,[TikTok](https://www.tiktok.com/@patloller)
Parker Sedgwick,Left-Leaning,-18,325742,-100309,33,9871,3607750,3607750,[TikTok](https://www.tiktok.com/@parkergetajob)
Dr. Tommy Martin,Neutral,23,324439,39364,83,3909,7644584,7644584,[TikTok](https://www.tiktok.com/@dr.tommymartin)
Dr. Noc,Left-Leaning,219,323822,275267,8,40478,1395896,1395896,[TikTok](https://www.tiktok.com/@dr.noc)
Manny Rutinel,Left-Leaning,429,314029,308663,3,104676,1168640,1168640,[TikTok](https://www.tiktok.com/@mannyrutinel)
Telemundo Miami,Neutral,-3,313109,-33786,16,19569,10854800,10854800,[TikTok](https://www.tiktok.com/@telemundo51miami)
Ben Cohen,Left-Leaning,-31,310118,-167727,8,38765,1171049,1171049,[TikTok](https://www.tiktok.com/@yobencohen)
Last Week Tonight with John Oliver,Left-Leaning,62,303741,146679,16,18984,2665300,2665300,[TikTok](https://tiktok.com/@lastweektonighthbo)
CBS Philadelphia,Neutral,71,303381,153158,37,8199,5714382,5714382,[TikTok](https://www.tiktok.com/@cbsphiladelphia)
Rob Smith,Right-Leaning,8,300424,-8165,59,5092,2257788,2257788,[TikTok](https://www.tiktok.com/@cantcancelrobsmith)
Just Wayne,Left-Leaning,23,297028,41397,65,4570,1483692,1483692,[TikTok](https://www.tiktok.com/@justwaynecreative)
Jess Piper,Left-Leaning,3,284947,-26906,33,8635,2137378,2137378,[TikTok](https://tiktok.com/@jesspipermo)
HearMeOutOnThis,Left-Leaning,-26,282957,-133336,60,4716,2655786,2655786,[TikTok](https://www.tiktok.com/@realprogressive11)
Rachel Cohen,Left-Leaning,24,282858,37189,40,7071,1286476,1286476,[TikTok](https://www.tiktok.com/@cohen489)
In The Know (real.talk.us),Neutral,-14,281110,-71710,3,93703,1296216,1296216,[TikTok](https://www.tiktok.com/@realtalkus)
ItsLuke,Left-Leaning,-151,280887,-1883196,15,18726,981600,981600,[TikTok](https://www.tiktok.com/@itsluke7)
Senate Strategic Communications Committee (SSCC),Left-Leaning,136,280804,187616,22,12764,2439389,2439389,[TikTok](https://www.tiktok.com/@senateinsession)
Hope Walz,Left-Leaning,10,274302,-3709,18,15239,1225649,1225649,[TikTok](https://www.tiktok.com/@hopewalz)
Jamelle Bouie,Left-Leaning,55,273010,118671,37,7379,1421607,1421607,[TikTok](https://tiktok.com/@jamellebouie)
Leigh McGowan,Left-Leaning,-39,271845,-158794,26,10456,1084853,1084853,[TikTok](https://tiktok.com/@iampoliticsgirl)
Luke Beasley,Left-Leaning,52,271725,116481,11,24702,2869521,2869521,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
Cheyenne Hunt,Left-Leaning,101,271123,156923,8,33890,1953509,1953509,[TikTok](https://www.tiktok.com/@cheyennehuntca)
Somaya (arguablysomaya),Left-Leaning,26,268665,66679,28,9595,1316065,1316065,[TikTok](https://www.tiktok.com/@arguablysomaya)
Climate Defiance,Left-Leaning,255,267903,238570,6,44651,1227276,1227276,[TikTok](https://www.tiktok.com/@climatedefiance)
Markwayne Mullin,Right-Leaning,-94,267246,-514050,27,9898,2233828,2233828,[TikTok](https://www.tiktok.com/@senmullin)
The Woke Ginger,Left-Leaning,-2,266233,-25632,89,2991,2288133,2288133,[TikTok](https://tiktok.com/@thewokeginger)
Heidy Torres,Left-Leaning,121,260312,161475,52,5006,2391468,2391468,[TikTok](https://tiktok.com/@heidytorr)
Michael Foote,Left-Leaning,-111,259950,-689116,46,5651,1262747,1262747,[TikTok](https://www.tiktok.com/@michael_foote_)
Pullups Pasta Politics,Left-Leaning,23,259680,66200,128,2029,2439697,2439697,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
The Washington Post,Neutral,-80,257183,-359731,14,18370,2543775,2543775,[TikTok](https://tiktok.com/@washingtonpost)
Adam Kinzinger,Left-Leaning,-79,256649,-357949,22,11666,1531488,1531488,[TikTok](https://www.tiktok.com/@theadam_kinzinger)
KARE 11 Minneapolis,Neutral,118,254917,158233,54,4721,4540365,4540365,[TikTok](https://www.tiktok.com/@kare11news)
The Adam Friedland Show,Left-Leaning,74,247392,123314,11,22490,2056049,2056049,[TikTok](https://www.tiktok.com/@adamfriedlandshowclips)
Kate Glavan,Left-Leaning,125,246395,157536,77,3200,2121624,2121624,[TikTok](https://www.tiktok.com/@kateglavan)
Ian Lightfoot,Left-Leaning,-78,244031,-323806,34,7177,1191441,1191441,[TikTok](https://www.tiktok.com/@ianllightfoot)
Riley Gaines Barker,Right-Leaning,-104,240969,-538504,6,40162,1314812,1314812,[TikTok](https://www.tiktok.com/@rileygaines)
Yassamin Ansari,Left-Leaning,510,238532,237433,2,119266,985647,985647,"[TikTok](https://www.tiktok.com/@yassaminansari), [TikTok](https://www.tiktok.com/@repyassansari)"
Ro Khanna,Left-Leaning,66,230840,104089,26,8878,1236152,1236152,"[TikTok](https://www.tiktok.com/@reprokhanna), [TikTok](https://tiktok.com/@rokhannausa)"
Robert Reich,Left-Leaning,-85,224019,-374033,31,7226,1352884,1352884,[TikTok](https://tiktok.com/@rbreich)
Channel 5 with Andrew Callaghan,Left-Leaning,160,215690,155982,30,7190,1319557,1319557,[TikTok](https://www.tiktok.com/@channel5tiktok)
Scott Galloway,Neutral,287,214566,197943,26,8253,4105178,4105178,[TikTok](https://www.tiktok.com/@profgalloway)
Dave Jorgenson,Neutral,-87,212366,-383850,22,9653,1281828,1281828,[TikTok](https://www.tiktok.com/@davejorgenson)
The Zactivist,Left-Leaning,17,211210,30270,38,5558,3723163,3723163,[TikTok](https://tiktok.com/@zactivist)
Zackory Kirk,Left-Leaning,17,211210,30270,38,5558,3723163,3723163,[TikTok](https://www.tiktok.com/@zactivist)
Isaiah Martin,Left-Leaning,-153,210625,-1325592,36,5851,1213454,1213454,[TikTok](https://tiktok.com/@isaiahrmartin)
The Free Press,Right-Leaning,-187,207529,-2405331,40,5188,2251925,2251925,[TikTok](https://www.tiktok.com/@the.free.press)
Eric Burnett,Left-Leaning,-26,205980,-99888,27,7629,1054573,1054573,[TikTok](https://www.tiktok.com/@dr.eric.b)
Michael Mezz,Left-Leaning,156,200246,142819,9,22250,1736412,1736412,[TikTok](https://tiktok.com/@michael_mezz)
Suzanne Lambert,Left-Leaning,45,198410,63216,41,4839,921706,921706,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Nessa Diosdado,Left-Leaning,-68,190388,-239352,26,7323,1301326,1301326,[TikTok](https://www.tiktok.com/@nessadiosdado)
New York State,Neutral,486,186930,185635,2,93465,884100,884100,[TikTok](https://www.tiktok.com/@nygov)
WCCO CBS News Minnesota,Neutral,157,182564,126199,26,7022,3909609,3909609,[TikTok](https://www.tiktok.com/@wcconews)
Hertraline,Left-Leaning,386,180536,175437,45,4012,1110378,1110378,[TikTok](https://www.tiktok.com/@hertraline)
Koch Head,Left-Leaning,-76,179033,-276035,45,3979,1051246,1051246,[TikTok](https://tiktok.com/@kochead)
The Kansas City Star,Neutral,128,178724,107613,17,10513,3077639,3077639,[TikTok](https://www.tiktok.com/@thekansascitystar)
Daily Beltway,Right-Leaning,244,178313,154349,80,2229,2805397,2805397,[TikTok](https://www.tiktok.com/@dailybeltway)
Ilhan Omar,Left-Leaning,33,176210,36719,10,17621,3230732,3230732,"[TikTok](https://www.tiktok.com/@ilhanmn), [TikTok](https://tiktok.com/@rep_ilhan)"
Pissed Magistus,Left-Leaning,-17,175880,-53168,19,9257,1000700,1000700,[TikTok](https://www.tiktok.com/@pissedmagistus)
Gina Hinojosa,Left-Leaning,162,175283,125198,12,14607,1642238,1642238,[TikTok](https://www.tiktok.com/@ginafortexas)
James Ray,Left-Leaning,-64,174562,-202156,44,3967,847121,847121,[TikTok](https://tiktok.com/@jamesgetspolitical)
James Ray (jamesgetpolitical),Left-Leaning,-64,174562,-202156,44,3967,847121,847121,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
Elizabeth Warren,Left-Leaning,196,173829,136701,4,43457,1384500,1384500,[TikTok](https://www.tiktok.com/@elizabethwarren)
Courtney Park,Left-Leaning,,173636,,1,173636,908877,908877,[TikTok](https://www.tiktok.com/@courtneeypark)
Devin (uniting now),Left-Leaning,81,169337,68758,6,28223,1525438,1525438,[TikTok](https://www.tiktok.com/@unitingnow)
Clip the Crisis,Left-Leaning,393,168233,164287,2,84117,1943966,1943966,[TikTok](https://www.tiktok.com/@clipthecrisis)
Dr. Jennifer Lincoln,Left-Leaning,30,166341,33123,6,27724,2580013,2580013,[TikTok](https://www.tiktok.com/@drjenniferlincoln)
The Rubin Report,Right-Leaning,125,166302,101780,45,3696,2368391,2368391,[TikTok](https://www.tiktok.com/@officialrubinreport)
Rachel Scott,Neutral,-105,166263,-371741,13,12789,2124979,2124979,[TikTok](https://www.tiktok.com/@itsrachelscott)
Bernie Sanders,Left-Leaning,-63,165892,-169634,9,18432,1212600,1212600,"[TikTok](https://www.tiktok.com/@bernie), [TikTok](https://www.tiktok.com/@sensanders)"
Jeffery Mead,Right-Leaning,-95,162905,-315662,16,10182,1049090,1049090,[TikTok](https://tiktok.com/@the_jefferymead)
Texas Paul,Left-Leaning,-24,160318,-51386,36,4453,993689,993689,[TikTok](https://www.tiktok.com/@paultx890)
Jessica (Ka) Burbank,Left-Leaning,98,160031,78057,19,8423,752037,752037,[TikTok](https://tiktok.com/@kaburbank)
Black Girls Who Brunch - Erika Harrison,Left-Leaning,49,155308,40952,66,2353,1376894,1376894,[TikTok](https://www.tiktok.com/@blackgirlswhobrunch)
HYGO News,Right-Leaning,82,154552,63950,278,556,6156810,6156810,[TikTok](https://www.tiktok.com/@hygonews)
Matt Walsh,Right-Leaning,1,153965,1188,62,2483,1982015,1982015,[TikTok](https://www.tiktok.com/@mattwalsh_)
Jess Britvich,Left-Leaning,42,147335,31266,25,5893,706701,706701,[TikTok](https://www.tiktok.com/@jessbritvich)
Women's March,Left-Leaning,364,145476,140463,14,10391,532564,532564,[TikTok](https://tiktok.com/@womensmarch)
SimpleBlackTheory,Left-Leaning,35,144952,24010,6,24159,1251801,1251801,[TikTok](https://www.tiktok.com/@simpleblacktheory)
Dr. Mona Amin - PedsDocTalk,Left-Leaning,22,144342,15959,39,3701,2799397,2799397,[TikTok](https://www.tiktok.com/@pedsdoctalk)
NBC10 Boston,Neutral,-40,142228,-101340,9,15803,2441400,2441400,[TikTok](https://www.tiktok.com/@nbc10boston)
Eumie Michelle,Left-Leaning,,139822,,1,139822,645056,645056,[TikTok](https://www.tiktok.com/@eumiexx)
Brandon Tatum,Right-Leaning,-39,139610,-86169,19,7348,1057380,1057380,[TikTok](https://tiktok.com/@theofficertatum)
Hakeem Jeffries,Left-Leaning,-6,137224,-15078,20,6861,1068230,1068230,[TikTok](https://www.tiktok.com/@leaderjeffries)
Kd Maga,Right-Leaning,63,134994,34742,10,13499,2080100,2080100,[TikTok](https://www.tiktok.com/@kaelandorr)
Meghan Elinor,Right-Leaning,-102,134453,-294758,68,1977,714348,714348,[TikTok](https://www.tiktok.com/@meghanelinor)
Josh Helfgott,Left-Leaning,89,133239,55057,6,22207,818100,818100,[TikTok](https://tiktok.com/@joshhelfgott)
Davidson Boswell,Left-Leaning,128,128389,75886,24,5350,813638,813638,[TikTok](https://www.tiktok.com/@davidsonboswell)
Peter Doocy,Right-Leaning,92,127728,55519,3,42576,1091252,1091252,[TikTok](https://www.tiktok.com/@peterdoocyfox)
Gerlyn Henry,Left-Leaning,73,127647,41121,24,5319,501353,501353,[TikTok](https://www.tiktok.com/@rev.gerlynhenry)
ecofran,Left-Leaning,288,125806,115484,20,6290,2927586,2927586,[TikTok](https://tiktok.com/@ecofran)
Joy-Ann Reid,Left-Leaning,-106,123982,-298613,28,4428,728892,728892,[TikTok](https://www.tiktok.com/@joyreidofficial)
NBC 4 Los Angeles,Neutral,-41,123799,-69819,31,3994,2957839,2957839,[TikTok](https://www.tiktok.com/@nbcla)
Zak Kimball,Left-Leaning,5,121812,-9932,9,13535,773600,773600,[TikTok](https://www.tiktok.com/@zak.kimball)
Casey Mama Sissie,Left-Leaning,149,120638,79826,39,3093,726506,726506,[TikTok](https://tiktok.com/@mamasissiesays)
Bloomberg Business,Neutral,-23,120066,-36176,36,3335,3047193,3047193,[TikTok](https://www.tiktok.com/@bloombergbusiness)
I'm So ATL,Left-Leaning,383,119930,116950,49,2448,590513,590513,[TikTok](https://www.tiktok.com/@imsoatlmoments_)
Gemma Talks,Left-Leaning,-40,119394,-66706,34,3512,493579,493579,[TikTok](https://www.tiktok.com/@gemma_talks)
CBS News Sacramento,Neutral,80,118917,42937,8,14865,1577624,1577624,[TikTok](https://www.tiktok.com/@cbssacramento)
Austin Archer,Left-Leaning,31,118100,7495,13,9085,467049,467049,[TikTok](https://www.tiktok.com/@yourpal_austin)
Todd,Right-Leaning,-89,116492,-203593,101,1153,851792,851792,[TikTok](https://www.tiktok.com/@toddistalking2.0)
The Good Liars,Left-Leaning,-108,116057,-265883,6,19343,1329600,1329600,[TikTok](https://tiktok.com/@thegoodliars)
"Good Morning, Bad News",Left-Leaning,219,114640,96461,2,57320,451100,451100,[TikTok](https://www.tiktok.com/@goodmorningbadnews)
I've Had It Podcast,Left-Leaning,-87,113928,-196926,27,4220,672987,672987,[TikTok](https://www.tiktok.com/@ivehaditpodcast)
Judah thee Glutelord,Left-Leaning,50,113076,20315,80,1413,1054812,1054812,[TikTok](https://www.tiktok.com/@werewolffbarmitzvah)
Dr. Ashley Jeanius,Left-Leaning,404,111530,109593,13,8579,1739119,1739119,[TikTok](https://www.tiktok.com/@drjeanius)
Ruben Gallego,Left-Leaning,-138,110407,-402252,53,2083,1016056,1016056,[TikTok](https://www.tiktok.com/@rubengallegoaz)
Just Peachy (patrioticpeach),Right-Leaning,-52,109974,-80244,4,27494,1333109,1333109,[TikTok](https://www.tiktok.com/@politipeach)
The Aravosis Report,Left-Leaning,-199,109674,-1037540,31,3538,1113662,1113662,[TikTok](https://tiktok.com/@aravosis)
The Justice Guy,Left-Leaning,-84,108560,-180989,48,2262,870634,870634,[TikTok](https://www.tiktok.com/@matteo_il_pazzeo)
Jimmy Kimmel Live,Left-Leaning,-186,104991,-742066,3,34997,575300,575300,[TikTok](https://www.tiktok.com/@jimmykimmellive)
Bill Hemmer,Right-Leaning,340,104856,100538,4,26214,911630,911630,[TikTok](https://www.tiktok.com/@bill.hemmer)
TalkUrShxxtNene,Left-Leaning,3,102380,-15585,12,8532,579443,579443,[TikTok](https://www.tiktok.com/@jusnene)
Graham Allen,Right-Leaning,-48,102195,-60708,27,3785,708839,708839,[TikTok](https://www.tiktok.com/@thegrahamallen)
Vice News,Left-Leaning,38,101525,7924,17,5972,1589504,1589504,[TikTok](https://tiktok.com/@vicenews)
Andre White,Left-Leaning,260,99521,88561,19,5238,358758,358758,[TikTok](https://tiktok.com/@blackkout___)
Charles Booker,Left-Leaning,165,99086,70027,7,14155,888379,888379,[TikTok](https://tiktok.com/@booker4ky)
Kaitlyn Hennessy,Left-Leaning,-75,99078,-129185,55,1801,720746,720746,[TikTok](https://www.tiktok.com/@kaitlynhennessy)
Democratic Congressional Campaign Committee (DCCC),Left-Leaning,-109,98761,-233468,31,3186,2153835,2153835,[TikTok](https://tiktok.com/@dccc)
Maxwell Frost,Left-Leaning,9,97523,-13672,19,5133,501489,501489,"[TikTok](https://www.tiktok.com/@repmaxwellfrost), [TikTok](https://tiktok.com/@repmaxwellfrost)"
Econ with Sarah,Left-Leaning,44,95650,9745,17,5626,856619,856619,[TikTok](https://www.tiktok.com/@econwithsarah)
Victoria Hammett,Left-Leaning,-55,95473,-66855,22,4340,566876,566876,[TikTok](https://tiktok.com/@victoriahammett)
Link Lauren,Right-Leaning,-103,92291,-214934,7,13184,414600,414600,[TikTok](https://tiktok.com/@itslinklauren)
Grandson,Left-Leaning,112,91828,47465,14,6559,483306,483306,[TikTok](https://www.tiktok.com/@grandson)
Kahlil Greene,Left-Leaning,-10,89080,-28908,21,4242,608931,608931,[TikTok](https://www.tiktok.com/@kahlilgreene)
Loren Piretra,Left-Leaning,-163,88718,-453775,76,1167,661753,661753,[TikTok](https://www.tiktok.com/@iamlorenp)
Rachel Gilmore,Left-Leaning,35,88501,1715,26,3404,816282,816282,[TikTok](https://www.tiktok.com/@rachel_gilmore)
Welcome To The Cookout,Left-Leaning,289,88414,82171,33,2679,440014,440014,[TikTok](https://www.tiktok.com/@welcometotheecookout)
Jack Schlossberg,Left-Leaning,90,86808,34952,3,28936,588400,588400,[TikTok](https://www.tiktok.com/@jack.schlossberg)
Rutger Bregman,Left-Leaning,446,86483,85832,3,28828,481452,481452,[TikTok](https://www.tiktok.com/@rutgerbregman)
Dan Bongino,Right-Leaning,76,86276,29481,60,1438,957416,957416,[TikTok](https://www.tiktok.com/@danbonginox)
DOGE Update Guy,Right-Leaning,179,86272,65427,46,1875,988072,988072,[TikTok](https://www.tiktok.com/@dug_dogeupdateguy)
Eliza Orlins,Left-Leaning,70,85579,27691,35,2445,698014,698014,[TikTok](https://tiktok.com/@elizaorlins)
slaythegop,Left-Leaning,-102,84711,-189156,20,4236,595644,595644,[TikTok](https://www.tiktok.com/@slaythegop)
Politifact,Neutral,45,83607,9883,24,3484,871210,871210,[TikTok](https://www.tiktok.com/@politifact)
Chris Mowrey,Left-Leaning,-219,82779,-885206,18,4599,439339,439339,[TikTok](https://www.tiktok.com/@chrisdmowrey)
Russell Brand,Right-Leaning,,79619,,24,3317,980223,980223,[TikTok](https://www.tiktok.com/@russellbrand)
Haley Metzger - Mayor Haley,Left-Leaning,44,79338,7567,22,3606,602614,602614,[TikTok](https://www.tiktok.com/@haley.metzger)
flowerlovingcrybaby,Left-Leaning,-67,79191,-77707,4,19798,480852,480852,[TikTok](https://www.tiktok.com/@flowerlovingcrybaby)
Anthony Kort,Right-Leaning,88,78914,30741,16,4932,679906,679906,[TikTok](https://www.tiktok.com/@anthonykort)
Benny Johnson,Right-Leaning,-203,78141,-619749,37,2112,566301,566301,"[TikTok](https://tiktok.com/@realbennyjohnson), [TikTok](https://www.tiktok.com/@bennyjohnson)"
Clips of Kamala,Left-Leaning,378,77628,75869,3,25876,313772,313772,[TikTok](https://www.tiktok.com/@clipsofkamala)
Chrissy Clark,Right-Leaning,-2,75745,-27801,17,4456,633126,633126,"[TikTok](https://www.tiktok.com/@thechrissyclark_), [TikTok](https://www.tiktok.com/@chrissyclark_)"
Qasim Rashid,Left-Leaning,22,75038,-10713,24,3127,322177,322177,[TikTok](https://tiktok.com/@qasim.rashid)
The Hill,Neutral,-132,74580,-244896,28,2664,1731388,1731388,[TikTok](https://tiktok.com/@thehillpolitics)
Turning Point USA,Right-Leaning,-184,74557,-474304,7,10651,578800,578800,[TikTok](https://www.tiktok.com/@turningpointusaofficial)
Quentin R. Jiles,Left-Leaning,193,73720,58796,54,1365,398338,398338,[TikTok](https://www.tiktok.com/@quentinjiles)
Frederick Joseph,Left-Leaning,-27,73642,-41871,21,3507,543855,543855,[TikTok](https://www.tiktok.com/@fredericktjoseph)
Kat Abughazaleh,Left-Leaning,21,73477,-8872,28,2624,408374,408374,[TikTok](https://tiktok.com/@katmabu)
Ben Shapiro,Right-Leaning,-117,72359,-200624,26,2783,934071,934071,[TikTok](https://www.tiktok.com/@real.benshapiro)
Vicki Chan MD,Left-Leaning,-92,72274,-112095,64,1129,1276752,1276752,[TikTok](https://www.tiktok.com/@vickichanmd)
Nathan Jun,Left-Leaning,-35,72230,-45406,6,12038,368186,368186,[TikTok](https://www.tiktok.com/@nathancjun)
Olivia Julianna,Left-Leaning,53,70943,14074,14,5067,473912,473912,[TikTok](https://tiktok.com/@0liviaJulianna)
Isabel Brown,Right-Leaning,-162,69827,-319986,15,4655,426607,426607,[TikTok](https://tiktok.com/@theisabelbrown)
Kaivan Shroff,Left-Leaning,115,69557,36473,35,1987,1112167,1112167,[TikTok](https://www.tiktok.com/@kaivanshroff)
Carly (uncertainlycarly),Left-Leaning,318,69336,66055,14,4953,547291,547291,[TikTok](https://www.tiktok.com/@uncertainlycarly)
Builder's Movement,Neutral,-20,68501,-38345,48,1427,1622179,1622179,[TikTok](https://www.tiktok.com/@buildersmvt)
Saikat Chakrabarti,Left-Leaning,77,68442,23998,42,1630,372244,372244,[TikTok](https://www.tiktok.com/@saikatforcongress)
Matthew Rein,Left-Leaning,2,68234,-19853,32,2132,1072806,1072806,"[TikTok](https://tiktok.com/@matthew.rein), [TikTok](https://www.tiktok.com/@matthewarein)"
Inquirher,Left-Leaning,-59,67832,-62402,10,6783,459916,459916,[TikTok](https://www.tiktok.com/@inquirher)
Angel Barragan,Left-Leaning,-43,67786,-49178,49,1383,744906,744906,[TikTok](https://tiktok.com/@senor_barragan)
More Magical Than Practical,Left-Leaning,-58,66723,-60812,9,7414,313399,313399,[TikTok](https://www.tiktok.com/@moremagicalthanpractical)
Richie Fontaine,Left-Leaning,5,66504,-16752,5,13301,213056,213056,[TikTok](https://www.tiktok.com/@fontvne)
The Georgia Peach Club,Left-Leaning,,65557,,2,32779,414720,414720,[TikTok](https://www.tiktok.com/@_peachclub)
WFF News,Right-Leaning,271,64344,59011,8,8043,581493,581493,[TikTok](https://tiktok.com/@wffnews)
Dellara,Left-Leaning,377,64033,62834,14,4574,298311,298311,[TikTok](https://tiktok.com/@dellara)
Wear The Peace,Neutral,-178,63499,-352054,44,1443,464824,464824,[TikTok](https://www.tiktok.com/@wearthepeaceco)
Jacob Frey,Left-Leaning,116,63260,35023,5,12652,1321638,1321638,[TikTok](https://www.tiktok.com/@jacobfreympls)
JD Vance,Right-Leaning,-310,63220,-2552278,3,21073,433000,433000,[TikTok](https://www.tiktok.com/@jd)
Savannah Craven,Right-Leaning,29,61486,1427,13,4730,1235299,1235299,[TikTok](https://tiktok.com/@savannahacraven)
The Minnesota Star Tribune,Neutral,115,61385,33854,19,3231,628229,628229,[TikTok](https://www.tiktok.com/@startribune)
Mary L Trump,Left-Leaning,-112,60094,-121034,36,1669,364050,364050,[TikTok](https://www.tiktok.com/@mltrump)
Michael Solakiewicz,Right-Leaning,-9,59928,-26332,63,951,1922187,1922187,[TikTok](https://www.tiktok.com/@michaelsolakiewicz)
Dave Bondy,Right-Leaning,22,59547,-2792,21,2836,1129774,1129774,[TikTok](https://www.tiktok.com/@davebondy)
Hasan Piker,Left-Leaning,-252,59361,-825793,3,19787,428305,428305,[TikTok](https://www.tiktok.com/@hasandpiker)
RaeShanda Lias,Left-Leaning,-66,59344,-63280,4,14836,210100,210100,[TikTok](https://www.tiktok.com/@shopaif)
No Nonsense Spirituality,Left-Leaning,180,59233,46543,3,19744,294900,294900,[TikTok](https://www.tiktok.com/@nononsensespirituality)
FUBAR Pac,Left-Leaning,37,58504,5837,1,58504,535570,535570,[TikTok](https://www.tiktok.com/@fubarpac)
Matt Gordon,Left-Leaning,-103,57881,-95140,8,7235,188389,188389,[TikTok](https://www.tiktok.com/@usmcangryveteran)
Johnpaulkingusa,Right-Leaning,-8,57734,-23636,19,3039,627117,627117,[TikTok](https://www.tiktok.com/@johnpaulkingusa)
Van Nguyen,Right-Leaning,28,57598,907,28,2057,223212,223212,[TikTok](https://www.tiktok.com/@iamvantnguyen)
Fox Nation,Right-Leaning,216,57581,49149,49,1175,1511003,1511003,[TikTok](https://www.tiktok.com/@foxnation)
The JAAM,Left-Leaning,83,56657,21947,4,14164,265900,265900,[TikTok](https://www.tiktok.com/@jwilliamj)
Michael Liner,Neutral,43,56489,8307,33,1712,1280108,1280108,[TikTok](https://tiktok.com/@backwardshatbarrister)
Sunrise Movement,Left-Leaning,68,56244,17629,24,2343,523851,523851,[TikTok](https://tiktok.com/@sunrisemvmt)
Graham Platner,Left-Leaning,-220,55958,-458587,62,903,605575,605575,[TikTok](https://www.tiktok.com/@grahamformaine)
Clout News,Right-Leaning,-156,55811,-220301,51,1094,1664517,1664517,[TikTok](https://www.tiktok.com/@cloutnews)
Sheldon Whitehouse,Left-Leaning,-102,55480,-93043,9,6164,398384,398384,[TikTok](https://www.tiktok.com/@senwhitehouse)
CTV Your Morning,Neutral,407,55130,54747,4,13783,962855,962855,[TikTok](https://www.tiktok.com/@yourmorningctv)
That Union Laborer - Chelsea,Left-Leaning,148,54246,39222,30,1808,448919,448919,[TikTok](https://www.tiktok.com/@thatunionlaborer)
March For Our Lives,Left-Leaning,,53801,,6,8967,435540,435540,[TikTok](https://tiktok.com/@amarch4ourlives)
Rob Schneider,Right-Leaning,21,52330,-3652,5,10466,368020,368020,[TikTok](https://www.tiktok.com/@robrichmeister)
Attorney Ryan,Left-Leaning,-1,52169,-12669,21,2484,372074,372074,[TikTok](https://tiktok.com/@attorneyryan)
Ben Meiselas,Left-Leaning,336,51995,50523,6,8666,291156,291156,[TikTok](https://www.tiktok.com/@benmeiselas)
Christopher Deluzio,Left-Leaning,,51764,,1,51764,212553,212553,[TikTok](https://www.tiktok.com/@chrisforpa)
Hailtheking1,Right-Leaning,189,50987,41133,4,12747,732738,732738,[TikTok](https://www.tiktok.com/@hailtheking232)
Allie Phillips,Left-Leaning,122,50090,31349,22,2277,208800,208800,[TikTok](https://www.tiktok.com/@.allie.phillips)
AL.com,Neutral,114,49359,28626,2,24680,1346855,1346855,[TikTok](https://www.tiktok.com/@al.comnews)
The Atlantic,Neutral,-14,49081,-21453,37,1327,852530,852530,[TikTok](https://www.tiktok.com/@theatlantic)
Brian Entin,Neutral,42,48788,6356,14,3485,965543,965543,[TikTok](https://www.tiktok.com/@brianentin)
Full Send Podcast,Right-Leaning,-76,48274,-64228,25,1931,1178378,1178378,[TikTok](https://www.tiktok.com/@fullsendpodcast)
Kali Fontanilla,Right-Leaning,77,47606,18174,36,1322,382955,382955,[TikTok](https://tiktok.com/@kaliwillnotbecensored)
Cody Dahler,Left-Leaning,80,47429,19157,1,47429,245148,245148,[TikTok](https://www.tiktok.com/@mrcodydahler)
Scroll Dis,Left-Leaning,21,46793,-1723,26,1800,1311416,1311416,[TikTok](https://www.tiktok.com/@scrolldis?lang=en)
Ronan Farrow,Neutral,-102,46699,-81320,2,23350,322719,322719,[TikTok](https://www.tiktok.com/@theronanfarrow)
Adam Schiff,Left-Leaning,-63,46445,-55070,5,9289,362339,362339,"[TikTok](https://www.tiktok.com/@senadamschiff), [TikTok](https://www.tiktok.com/@adamschiff)"
Trevor Noah,Left-Leaning,-67,46010,-57712,4,11503,404300,404300,[TikTok](https://www.tiktok.com/@trevornoah)
PoliticsJOE,Left-Leaning,-138,45932,-114475,33,1392,1093113,1093113,[TikTok](https://tiktok.com/@politicsjoe)
AARP,Left-Leaning,149,44262,31594,9,4918,1347408,1347408,[TikTok](https://tiktok.com/@aarp)
Joe Neguse,Left-Leaning,-76,43959,-64577,7,6280,675982,675982,[TikTok](https://www.tiktok.com/@repjoeneguse)
Duke Alexander Moore,Neutral,,43482,,2,21741,578652,578652,[TikTok](https://tiktok.com/@dukelovestaxes)
Adam Calhoun (ACAL),Right-Leaning,362,42657,41975,4,10664,399827,399827,[TikTok](https://tiktok.com/@adamcalhoun1)
Gretchen Whitmer,Left-Leaning,-36,42012,-36155,7,6002,247196,247196,[TikTok](https://www.tiktok.com/@biggretchwhitmer)
